UserID,DestinationID,ExperienceRating,Name_x,State,Type,BestTimeToVisit,AverageRating,Name_y,Preferences,Gender,NumberOfAdults,NumberOfChildren,GroupSize,Interests,Age,Budget,DurationDays,PreferredClimate,TravelStyle,SuggestedDestinations,RecommendedActivities
95,67,2,Goa Beaches,Goa,Beach,Nov-Mar,3.0,Kavya,"Nature, Adventure",Female,2,1,3,"['Nature', 'Adventure']",60,57984,9,Cold,Explorer,Beach in Goa,"Sunbathing, Surfing"
103,828,2,Jaipur City,Rajasthan,City,Oct-Mar,,Aanya,"Beaches, Historical",Female,1,0,1,"['Beaches', 'Historical']",22,9085,5,Cold,Relaxed,City in Rajasthan,"Shopping, Nightlife"
63,747,2,Goa Beaches,Goa,Beach,Nov-Mar,,Arjun,"City, Historical",Male,2,0,2,"['City', 'Historical']",60,15594,4,Humid,Cultural,Beach in Goa,"Sunbathing, Surfing"
397,85,3,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,,Anika,"Beaches, Historical",Female,2,0,2,"['Beaches', 'Historical']",31,34100,10,Humid,Relaxed,Adventure in Jammu and Kashmir,"Trekking, Camping"
240,935,2,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,1.0,Tanvi,"City, Historical",Female,1,2,3,"['City', 'Historical']",59,50205,10,Cold,Cultural,Adventure in Jammu and Kashmir,"Trekking, Camping"
153,864,2,Kerala Backwaters,Kerala,Nature,Sep-Mar,4.0,Meera,"City, Historical",Female,1,0,1,"['City', 'Historical']",51,10419,10,Cold,Cultural,Nature in Kerala,"Boating, Birdwatching"
930,556,2,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,1.0,Aarav,"City, Historical",Male,2,1,3,"['City', 'Historical']",42,48963,4,Humid,Cultural,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
72,714,3,Kerala Backwaters,Kerala,Nature,Sep-Mar,4.0,Aarav,"City, Historical",Male,2,1,3,"['City', 'Historical']",54,20634,10,Tropical,Cultural,Nature in Kerala,"Boating, Birdwatching"
928,108,4,Jaipur City,Rajasthan,City,Oct-Mar,5.0,Riya,"Beaches, Historical",Female,1,1,2,"['Beaches', 'Historical']",21,30754,10,Dry,Relaxed,City in Rajasthan,"Shopping, Nightlife"
213,905,4,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,2.5,Aarav,"City, Historical",Male,1,2,3,"['City', 'Historical']",59,46044,8,Cold,Cultural,Adventure in Jammu and Kashmir,"Trekking, Camping"
94,280,1,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,2.0,Rohan,"Beaches, Historical",Male,1,2,3,"['Beaches', 'Historical']",30,30588,9,Dry,Relaxed,Adventure in Jammu and Kashmir,"Trekking, Camping"
773,133,3,Jaipur City,Rajasthan,City,Oct-Mar,,Arjun,"Nature, Adventure",Male,1,0,1,"['Nature', 'Adventure']",34,10020,7,Moderate,Explorer,City in Rajasthan,"Shopping, Nightlife"
712,476,3,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,3.5,Diya,"Beaches, Historical",Female,2,0,2,"['Beaches', 'Historical']",41,30794,6,Moderate,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
201,988,3,Jaipur City,Rajasthan,City,Oct-Mar,2.5,Rohan,"City, Historical",Male,2,1,3,"['City', 'Historical']",47,42843,9,Humid,Cultural,City in Rajasthan,"Shopping, Nightlife"
336,347,2,Goa Beaches,Goa,Beach,Nov-Mar,2.0,Ritvik,"City, Historical",Male,2,1,3,"['City', 'Historical']",33,20967,6,Cold,Cultural,Beach in Goa,"Sunbathing, Surfing"
360,555,2,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,4.333333333333333,Isha,"City, Historical",Female,2,2,4,"['City', 'Historical']",42,60520,9,Tropical,Cultural,Adventure in Jammu and Kashmir,"Trekking, Camping"
990,81,3,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Diya,"City, Historical",Female,2,2,4,"['City', 'Historical']",18,49960,6,Cold,Cultural,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
939,19,3,Kerala Backwaters,Kerala,Nature,Sep-Mar,,Anika,"City, Historical",Female,2,0,2,"['City', 'Historical']",46,31720,3,Moderate,Cultural,Nature in Kerala,"Boating, Birdwatching"
305,806,1,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,4.75,Aanya,"Nature, Adventure",Female,1,0,1,"['Nature', 'Adventure']",27,16703,5,Dry,Explorer,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
168,301,2,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Riya,"City, Historical",Female,1,2,3,"['City', 'Historical']",28,16194,8,Cold,Cultural,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
250,662,3,Goa Beaches,Goa,Beach,Nov-Mar,4.0,Ishaan,"Beaches, Historical",Male,1,0,1,"['Beaches', 'Historical']",52,11541,4,Tropical,Relaxed,Beach in Goa,"Sunbathing, Surfing"
564,188,3,Jaipur City,Rajasthan,City,Oct-Mar,4.0,Vivaan,"City, Historical",Male,2,0,2,"['City', 'Historical']",35,18098,7,Humid,Cultural,City in Rajasthan,"Shopping, Nightlife"
328,653,5,Jaipur City,Rajasthan,City,Oct-Mar,1.0,Saanvi,"Beaches, Historical",Female,2,0,2,"['Beaches', 'Historical']",57,34766,3,Dry,Relaxed,City in Rajasthan,"Shopping, Nightlife"
607,573,2,Jaipur City,Rajasthan,City,Oct-Mar,,Aarav,"Beaches, Historical",Male,1,0,1,"['Beaches', 'Historical']",34,13743,4,Humid,Relaxed,City in Rajasthan,"Shopping, Nightlife"
281,228,5,Jaipur City,Rajasthan,City,Oct-Mar,,Aarav,"Nature, Adventure",Male,2,2,4,"['Nature', 'Adventure']",58,47832,7,Dry,Explorer,City in Rajasthan,"Shopping, Nightlife"
185,768,3,Jaipur City,Rajasthan,City,Oct-Mar,,Meera,"Nature, Adventure",Female,2,1,3,"['Nature', 'Adventure']",44,26112,10,Cold,Explorer,City in Rajasthan,"Shopping, Nightlife"
830,768,2,Jaipur City,Rajasthan,City,Oct-Mar,,Arjun,"Nature, Adventure",Male,1,0,1,"['Nature', 'Adventure']",36,6171,7,Dry,Explorer,City in Rajasthan,"Shopping, Nightlife"
200,826,3,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,4.0,Aditya,"Nature, Adventure",Male,1,1,2,"['Nature', 'Adventure']",53,23446,3,Moderate,Explorer,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
265,731,1,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,4.0,Dhruv,"Beaches, Historical",Male,1,0,1,"['Beaches', 'Historical']",32,16663,3,Dry,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
925,198,3,Jaipur City,Rajasthan,City,Oct-Mar,3.0,Ritvik,"Beaches, Historical",Male,2,2,4,"['Beaches', 'Historical']",27,24360,8,Humid,Relaxed,City in Rajasthan,"Shopping, Nightlife"
500,482,5,Goa Beaches,Goa,Beach,Nov-Mar,,Kavya,"Nature, Adventure",Female,1,1,2,"['Nature', 'Adventure']",22,26776,9,Moderate,Explorer,Beach in Goa,"Sunbathing, Surfing"
912,786,3,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,2.0,Aarav,"City, Historical",Male,1,1,2,"['City', 'Historical']",37,12018,9,Humid,Cultural,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
602,572,5,Goa Beaches,Goa,Beach,Nov-Mar,2.0,Meera,"Nature, Adventure",Female,1,2,3,"['Nature', 'Adventure']",19,48120,3,Humid,Explorer,Beach in Goa,"Sunbathing, Surfing"
26,952,5,Goa Beaches,Goa,Beach,Nov-Mar,5.0,Dhruv,"Nature, Adventure",Male,2,0,2,"['Nature', 'Adventure']",35,19870,4,Humid,Explorer,Beach in Goa,"Sunbathing, Surfing"
992,259,1,Kerala Backwaters,Kerala,Nature,Sep-Mar,1.0,Karan,"Nature, Adventure",Male,1,2,3,"['Nature', 'Adventure']",44,42354,5,Tropical,Explorer,Nature in Kerala,"Boating, Birdwatching"
123,148,3,Jaipur City,Rajasthan,City,Oct-Mar,4.0,Diya,"City, Historical",Female,2,1,3,"['City', 'Historical']",60,47385,9,Tropical,Cultural,City in Rajasthan,"Shopping, Nightlife"
274,772,4,Goa Beaches,Goa,Beach,Nov-Mar,,Aarav,"Beaches, Historical",Male,1,2,3,"['Beaches', 'Historical']",49,48408,8,Moderate,Relaxed,Beach in Goa,"Sunbathing, Surfing"
478,539,2,Kerala Backwaters,Kerala,Nature,Sep-Mar,,Arjun,"Beaches, Historical",Male,2,0,2,"['Beaches', 'Historical']",31,21524,9,Humid,Relaxed,Nature in Kerala,"Boating, Birdwatching"
694,650,2,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,2.0,Anika,"Beaches, Historical",Female,1,0,1,"['Beaches', 'Historical']",59,10902,9,Tropical,Relaxed,Adventure in Jammu and Kashmir,"Trekking, Camping"
964,771,2,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,1.0,Saanvi,"Beaches, Historical",Female,1,0,1,"['Beaches', 'Historical']",47,19937,6,Moderate,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
402,613,2,Jaipur City,Rajasthan,City,Oct-Mar,2.0,Dhruv,"City, Historical",Male,2,0,2,"['City', 'Historical']",26,19468,3,Moderate,Cultural,City in Rajasthan,"Shopping, Nightlife"
803,950,5,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,3.0,Isha,"Nature, Adventure",Female,2,1,3,"['Nature', 'Adventure']",27,53451,10,Tropical,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
159,477,3,Goa Beaches,Goa,Beach,Nov-Mar,,Ishaan,"City, Historical",Male,1,0,1,"['City', 'Historical']",23,18847,9,Tropical,Cultural,Beach in Goa,"Sunbathing, Surfing"
34,910,5,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,2.0,Meera,"Beaches, Historical",Female,1,2,3,"['Beaches', 'Historical']",40,36747,5,Cold,Relaxed,Adventure in Jammu and Kashmir,"Trekking, Camping"
419,578,1,Jaipur City,Rajasthan,City,Oct-Mar,,Rohan,"Nature, Adventure",Male,2,1,3,"['Nature', 'Adventure']",48,51252,5,Cold,Explorer,City in Rajasthan,"Shopping, Nightlife"
851,956,3,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,4.0,Anika,"Nature, Adventure",Female,2,0,2,"['Nature', 'Adventure']",55,29462,10,Moderate,Explorer,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
328,292,1,Goa Beaches,Goa,Beach,Nov-Mar,,Saanvi,"Beaches, Historical",Female,2,0,2,"['Beaches', 'Historical']",57,28188,8,Humid,Relaxed,Beach in Goa,"Sunbathing, Surfing"
868,661,5,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,2.0,Pooja,"Beaches, Historical",Female,2,0,2,"['Beaches', 'Historical']",45,36934,9,Humid,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
220,273,5,Jaipur City,Rajasthan,City,Oct-Mar,2.6666666666666665,Aanya,"Beaches, Historical",Female,2,0,2,"['Beaches', 'Historical']",59,28462,9,Moderate,Relaxed,City in Rajasthan,"Shopping, Nightlife"
100,53,3,Jaipur City,Rajasthan,City,Oct-Mar,1.0,Tanvi,"Beaches, Historical",Female,1,1,2,"['Beaches', 'Historical']",29,10458,10,Tropical,Relaxed,City in Rajasthan,"Shopping, Nightlife"
590,171,4,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,3.0,Ishaan,"Nature, Adventure",Male,1,2,3,"['Nature', 'Adventure']",53,38010,5,Tropical,Explorer,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
542,405,1,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,4.0,Pooja,"Nature, Adventure",Female,2,1,3,"['Nature', 'Adventure']",25,55980,10,Cold,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
20,674,4,Kerala Backwaters,Kerala,Nature,Sep-Mar,5.0,Meera,"Nature, Adventure",Female,2,0,2,"['Nature', 'Adventure']",32,32728,8,Cold,Explorer,Nature in Kerala,"Boating, Birdwatching"
793,422,2,Goa Beaches,Goa,Beach,Nov-Mar,1.0,Ritvik,"Beaches, Historical",Male,2,2,4,"['Beaches', 'Historical']",58,57764,10,Moderate,Relaxed,Beach in Goa,"Sunbathing, Surfing"
388,852,4,Goa Beaches,Goa,Beach,Nov-Mar,,Aditya,"Beaches, Historical",Male,1,1,2,"['Beaches', 'Historical']",35,20050,8,Cold,Relaxed,Beach in Goa,"Sunbathing, Surfing"
45,474,2,Kerala Backwaters,Kerala,Nature,Sep-Mar,,Tanvi,"City, Historical",Female,2,0,2,"['City', 'Historical']",56,24558,7,Moderate,Cultural,Nature in Kerala,"Boating, Birdwatching"
299,662,4,Goa Beaches,Goa,Beach,Nov-Mar,4.0,Isha,"Nature, Adventure",Female,2,1,3,"['Nature', 'Adventure']",60,27645,6,Dry,Explorer,Beach in Goa,"Sunbathing, Surfing"
973,628,3,Jaipur City,Rajasthan,City,Oct-Mar,5.0,Kavya,"Beaches, Historical",Female,1,2,3,"['Beaches', 'Historical']",36,26049,3,Cold,Relaxed,City in Rajasthan,"Shopping, Nightlife"
106,357,2,Goa Beaches,Goa,Beach,Nov-Mar,,Ishaan,"Beaches, Historical",Male,1,0,1,"['Beaches', 'Historical']",30,8881,10,Dry,Relaxed,Beach in Goa,"Sunbathing, Surfing"
233,120,5,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,3.0,Aarav,"Nature, Adventure",Male,1,1,2,"['Nature', 'Adventure']",43,33948,8,Moderate,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
148,176,1,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,2.5,Rohan,"Beaches, Historical",Male,2,1,3,"['Beaches', 'Historical']",27,50496,10,Moderate,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
701,985,2,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,,Riya,"Nature, Adventure",Female,2,1,3,"['Nature', 'Adventure']",52,36645,5,Dry,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
276,928,1,Jaipur City,Rajasthan,City,Oct-Mar,4.0,Ritvik,"City, Historical",Male,1,2,3,"['City', 'Historical']",58,58773,5,Moderate,Cultural,City in Rajasthan,"Shopping, Nightlife"
929,770,3,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,3.6666666666666665,Aarav,"Nature, Adventure",Male,1,1,2,"['Nature', 'Adventure']",33,20126,8,Moderate,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
386,290,4,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,3.0,Hitesh,"Nature, Adventure",Male,2,0,2,"['Nature', 'Adventure']",22,30458,6,Cold,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
824,636,4,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,5.0,Ishaan,"Nature, Adventure",Male,2,2,4,"['Nature', 'Adventure']",52,58360,9,Dry,Explorer,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
871,970,5,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,1.5,Arjun,"Beaches, Historical",Male,1,1,2,"['Beaches', 'Historical']",57,23876,7,Humid,Relaxed,Adventure in Jammu and Kashmir,"Trekking, Camping"
688,448,4,Jaipur City,Rajasthan,City,Oct-Mar,3.0,Kavya,"Beaches, Historical",Female,2,1,3,"['Beaches', 'Historical']",45,35661,6,Tropical,Relaxed,City in Rajasthan,"Shopping, Nightlife"
546,586,4,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,3.0,Pooja,"City, Historical",Female,1,0,1,"['City', 'Historical']",58,11463,10,Moderate,Cultural,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
310,948,1,Jaipur City,Rajasthan,City,Oct-Mar,,Vivaan,"Beaches, Historical",Male,2,0,2,"['Beaches', 'Historical']",27,10586,7,Humid,Relaxed,City in Rajasthan,"Shopping, Nightlife"
178,142,4,Goa Beaches,Goa,Beach,Nov-Mar,,Pooja,"Beaches, Historical",Female,1,0,1,"['Beaches', 'Historical']",34,6708,7,Tropical,Relaxed,Beach in Goa,"Sunbathing, Surfing"
906,813,3,Jaipur City,Rajasthan,City,Oct-Mar,,Arjun,"City, Historical",Male,1,1,2,"['City', 'Historical']",31,23322,10,Humid,Cultural,City in Rajasthan,"Shopping, Nightlife"
206,354,2,Kerala Backwaters,Kerala,Nature,Sep-Mar,3.0,Riya,"Nature, Adventure",Female,2,1,3,"['Nature', 'Adventure']",60,34788,5,Dry,Explorer,Nature in Kerala,"Boating, Birdwatching"
278,24,2,Kerala Backwaters,Kerala,Nature,Sep-Mar,3.0,Ishaan,"Nature, Adventure",Male,1,2,3,"['Nature', 'Adventure']",41,55194,10,Cold,Explorer,Nature in Kerala,"Boating, Birdwatching"
177,17,2,Goa Beaches,Goa,Beach,Nov-Mar,1.0,Karan,"City, Historical",Male,2,1,3,"['City', 'Historical']",29,28707,7,Cold,Cultural,Beach in Goa,"Sunbathing, Surfing"
759,182,5,Goa Beaches,Goa,Beach,Nov-Mar,2.0,Tanvi,"City, Historical",Female,2,1,3,"['City', 'Historical']",41,30690,7,Cold,Cultural,Beach in Goa,"Sunbathing, Surfing"
348,414,1,Kerala Backwaters,Kerala,Nature,Sep-Mar,3.0,Anika,"City, Historical",Female,1,0,1,"['City', 'Historical']",19,8200,10,Humid,Cultural,Nature in Kerala,"Boating, Birdwatching"
212,42,1,Goa Beaches,Goa,Beach,Nov-Mar,,Tanvi,"Nature, Adventure",Female,2,0,2,"['Nature', 'Adventure']",60,22144,3,Dry,Explorer,Beach in Goa,"Sunbathing, Surfing"
78,581,3,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Aditya,"City, Historical",Male,1,0,1,"['City', 'Historical']",52,17407,5,Dry,Cultural,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
231,565,5,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,2.5,Aanya,"City, Historical",Female,2,2,4,"['City', 'Historical']",21,51416,10,Dry,Cultural,Adventure in Jammu and Kashmir,"Trekking, Camping"
875,330,2,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,,Hitesh,"Nature, Adventure",Male,2,0,2,"['Nature', 'Adventure']",27,32556,10,Moderate,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
799,390,4,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,2.5,Riya,"Beaches, Historical",Female,1,2,3,"['Beaches', 'Historical']",38,33870,4,Dry,Relaxed,Adventure in Jammu and Kashmir,"Trekking, Camping"
16,40,4,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,3.0,Anika,"Beaches, Historical",Female,1,2,3,"['Beaches', 'Historical']",23,21423,5,Dry,Relaxed,Adventure in Jammu and Kashmir,"Trekking, Camping"
254,301,2,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Riya,"Nature, Adventure",Female,1,1,2,"['Nature', 'Adventure']",35,27398,10,Dry,Explorer,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
576,578,5,Jaipur City,Rajasthan,City,Oct-Mar,,Meera,"City, Historical",Female,2,0,2,"['City', 'Historical']",41,39246,8,Dry,Cultural,City in Rajasthan,"Shopping, Nightlife"
393,374,5,Kerala Backwaters,Kerala,Nature,Sep-Mar,2.0,Meera,"City, Historical",Female,2,1,3,"['City', 'Historical']",50,57927,6,Moderate,Cultural,Nature in Kerala,"Boating, Birdwatching"
322,618,5,Jaipur City,Rajasthan,City,Oct-Mar,1.0,Aanya,"Beaches, Historical",Female,2,0,2,"['Beaches', 'Historical']",19,13338,5,Dry,Relaxed,City in Rajasthan,"Shopping, Nightlife"
783,894,2,Kerala Backwaters,Kerala,Nature,Sep-Mar,,Karan,"City, Historical",Male,1,1,2,"['City', 'Historical']",24,23054,4,Humid,Cultural,Nature in Kerala,"Boating, Birdwatching"
535,268,1,Jaipur City,Rajasthan,City,Oct-Mar,2.0,Aanya,"Beaches, Historical",Female,1,2,3,"['Beaches', 'Historical']",32,45849,4,Cold,Relaxed,City in Rajasthan,"Shopping, Nightlife"
898,21,3,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Pooja,"Beaches, Historical",Female,2,0,2,"['Beaches', 'Historical']",57,38406,3,Dry,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
821,410,5,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,1.0,Arjun,"Nature, Adventure",Male,1,2,3,"['Nature', 'Adventure']",42,46134,5,Humid,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
928,190,3,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,,Riya,"Beaches, Historical",Female,1,1,2,"['Beaches', 'Historical']",34,11642,9,Cold,Relaxed,Adventure in Jammu and Kashmir,"Trekking, Camping"
834,245,2,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,,Vivaan,"City, Historical",Male,2,1,3,"['City', 'Historical']",30,58908,10,Moderate,Cultural,Adventure in Jammu and Kashmir,"Trekking, Camping"
21,489,3,Kerala Backwaters,Kerala,Nature,Sep-Mar,,Dhruv,"City, Historical",Male,1,0,1,"['City', 'Historical']",25,7304,3,Moderate,Cultural,Nature in Kerala,"Boating, Birdwatching"
234,676,1,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,3.0,Ritvik,"City, Historical",Male,1,0,1,"['City', 'Historical']",52,9386,5,Dry,Cultural,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
600,372,5,Goa Beaches,Goa,Beach,Nov-Mar,1.0,Kavya,"City, Historical",Female,2,1,3,"['City', 'Historical']",55,47655,10,Dry,Cultural,Beach in Goa,"Sunbathing, Surfing"
851,384,4,Kerala Backwaters,Kerala,Nature,Sep-Mar,3.0,Anika,"Nature, Adventure",Female,2,0,2,"['Nature', 'Adventure']",59,19464,7,Tropical,Explorer,Nature in Kerala,"Boating, Birdwatching"
378,398,2,Jaipur City,Rajasthan,City,Oct-Mar,3.0,Isha,"City, Historical",Female,2,1,3,"['City', 'Historical']",31,52758,6,Tropical,Cultural,City in Rajasthan,"Shopping, Nightlife"
811,294,5,Kerala Backwaters,Kerala,Nature,Sep-Mar,3.0,Rohan,"Beaches, Historical",Male,2,1,3,"['Beaches', 'Historical']",54,16944,6,Dry,Relaxed,Nature in Kerala,"Boating, Birdwatching"
606,303,3,Jaipur City,Rajasthan,City,Oct-Mar,,Riya,"City, Historical",Female,2,2,4,"['City', 'Historical']",26,52404,5,Humid,Cultural,City in Rajasthan,"Shopping, Nightlife"
706,776,2,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,2.0,Kavya,"Beaches, Historical",Female,2,0,2,"['Beaches', 'Historical']",23,34690,6,Cold,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
859,566,5,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Dhruv,"Beaches, Historical",Male,2,1,3,"['Beaches', 'Historical']",38,42039,7,Dry,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
117,154,2,Kerala Backwaters,Kerala,Nature,Sep-Mar,3.0,Aarav,"City, Historical",Male,2,1,3,"['City', 'Historical']",57,35511,3,Cold,Cultural,Nature in Kerala,"Boating, Birdwatching"
797,948,2,Jaipur City,Rajasthan,City,Oct-Mar,,Tanvi,"Nature, Adventure",Female,1,0,1,"['Nature', 'Adventure']",23,9327,3,Moderate,Explorer,City in Rajasthan,"Shopping, Nightlife"
74,801,1,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,5.0,Hitesh,"Nature, Adventure",Male,1,1,2,"['Nature', 'Adventure']",45,21356,4,Moderate,Explorer,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
60,421,2,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,5.0,Hitesh,"City, Historical",Male,2,1,3,"['City', 'Historical']",38,31926,6,Dry,Cultural,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
903,16,5,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Hitesh,"City, Historical",Male,2,1,3,"['City', 'Historical']",18,34203,7,Moderate,Cultural,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
258,721,1,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Hitesh,"City, Historical",Male,2,1,3,"['City', 'Historical']",30,50898,9,Cold,Cultural,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
7,670,1,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,,Rohan,"Beaches, Historical",Male,2,1,3,"['Beaches', 'Historical']",35,23973,5,Dry,Relaxed,Adventure in Jammu and Kashmir,"Trekking, Camping"
431,97,4,Goa Beaches,Goa,Beach,Nov-Mar,,Arjun,"Nature, Adventure",Male,1,1,2,"['Nature', 'Adventure']",59,30348,9,Tropical,Explorer,Beach in Goa,"Sunbathing, Surfing"
475,821,5,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,2.0,Karan,"Beaches, Historical",Male,1,1,2,"['Beaches', 'Historical']",19,14902,7,Moderate,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
629,110,5,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,5.0,Riya,"Nature, Adventure",Female,2,0,2,"['Nature', 'Adventure']",44,37100,10,Tropical,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
618,903,3,Jaipur City,Rajasthan,City,Oct-Mar,,Riya,"City, Historical",Female,1,2,3,"['City', 'Historical']",51,27567,7,Cold,Cultural,City in Rajasthan,"Shopping, Nightlife"
291,732,3,Goa Beaches,Goa,Beach,Nov-Mar,3.0,Arjun,"City, Historical",Male,2,1,3,"['City', 'Historical']",54,36645,4,Cold,Cultural,Beach in Goa,"Sunbathing, Surfing"
476,987,3,Goa Beaches,Goa,Beach,Nov-Mar,,Anika,"Nature, Adventure",Female,1,0,1,"['Nature', 'Adventure']",20,12719,7,Moderate,Explorer,Beach in Goa,"Sunbathing, Surfing"
551,944,1,Kerala Backwaters,Kerala,Nature,Sep-Mar,,Dhruv,"Nature, Adventure",Male,2,2,4,"['Nature', 'Adventure']",57,75844,9,Humid,Explorer,Nature in Kerala,"Boating, Birdwatching"
17,764,3,Kerala Backwaters,Kerala,Nature,Sep-Mar,4.0,Aanya,"Nature, Adventure",Female,1,2,3,"['Nature', 'Adventure']",44,43275,7,Tropical,Explorer,Nature in Kerala,"Boating, Birdwatching"
838,335,1,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,4.0,Saanvi,"Beaches, Historical",Female,2,2,4,"['Beaches', 'Historical']",32,39836,6,Tropical,Relaxed,Adventure in Jammu and Kashmir,"Trekking, Camping"
454,457,2,Goa Beaches,Goa,Beach,Nov-Mar,5.0,Hitesh,"Beaches, Historical",Male,2,0,2,"['Beaches', 'Historical']",37,27368,8,Cold,Relaxed,Beach in Goa,"Sunbathing, Surfing"
238,872,2,Goa Beaches,Goa,Beach,Nov-Mar,2.0,Anika,"Beaches, Historical",Female,1,1,2,"['Beaches', 'Historical']",38,35536,5,Tropical,Relaxed,Beach in Goa,"Sunbathing, Surfing"
367,660,5,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,4.0,Aanya,"Beaches, Historical",Female,1,0,1,"['Beaches', 'Historical']",20,14519,5,Tropical,Relaxed,Adventure in Jammu and Kashmir,"Trekking, Camping"
